sample	well	conc	GAP_conc	sensor_conc	date	fit	slope	intercept	percent_fit	k_est	f_plateau_est	cutoff_time	Time	raw_fluo	row	column	condition	buffer_background_fluo	fluorescence	mean_no_GAP_fluorescence	corrected_fluorescence	cal_slope	cal_intercept	product_conc
PE1_WT	A6	5	0.0952	20	20190207	lin	NA	NA	NA	NA	NA	NA	656	7212	A	6	20190207-PE1_WT-A6-5-0.0952-20	5416.5	1795.5	615.54	1179.96	3.713e-4	0.1462813	0.584044
PE1_WT	A6	5	0.0952	20	20190207	lin	NA	NA	NA	NA	NA	NA	660	7228	A	6	20190207-PE1_WT-A6-5-0.0952-20	5433.5	1794.5	615.54	1178.96	3.713e-4	0.1462813	0.5836727
PE1_WT	A6	5	0.0952	20	20190207	lin	NA	NA	NA	NA	NA	NA	664	7270	A	6	20190207-PE1_WT-A6-5-0.0952-20	5400.5	1869.5	615.54	1253.96	3.713e-4	0.1462813	0.6115202
PE1_WT	A6	5	0.0952	20	20190207	lin	NA	NA	NA	NA	NA	NA	668	7232	A	6	20190207-PE1_WT-A6-5-0.0952-20	5413.5	1818.5	615.54	1202.96	3.713e-4	0.1462813	0.5925839
PE1_WT	A6	5	0.0952	20	20190207	lin	NA	NA	NA	NA	NA	NA	672	7305	A	6	20190207-PE1_WT-A6-5-0.0952-20	5415	1890	615.54	1274.46	3.713e-4	0.1462813	0.6193175
PE1_WT	A6	5	0.0952	20	20190207	lin	NA	NA	NA	NA	NA	NA	676	7195	A	6	20190207-PE1_WT-A6-5-0.0952-20	5425.5	1769.5	615.54	1153.96	3.713e-4	0.1462813	0.5743902000000001
PE1_WT	A6	5	0.0952	20	20190207	lin	NA	NA	NA	NA	NA	NA	680	7161	A	6	20190207-PE1_WT-A6-5-0.0952-20	5447	1714	615.54	1098.46	3.713e-4	0.1462813	0.5539687
PE1_WT	A6	5	0.0952	20	20190207	lin	NA	NA	NA	NA	NA	NA	684	7273	A	6	20190207-PE1_WT-A6-5-0.0952-20	5403	1870	615.54	1254.46	3.713e-4	0.1462813	0.6118915
PE1_WT	A6	5	0.0952	20	20190207	lin	NA	NA	NA	NA	NA	NA	688	7217	A	6	20190207-PE1_WT-A6-5-0.0952-20	5426.5	1790.5	615.54	1174.96	3.713e-4	0.1462813	0.5821875000000001
PE1_WT	A6	5	0.0952	20	20190207	lin	NA	NA	NA	NA	NA	NA	692	7238	A	6	20190207-PE1_WT-A6-5-0.0952-20	5431	1807	615.54	1191.46	3.713e-4	0.1462813	0.5884996
PE1_WT	A6	5	0.0952	20	20190207	lin	NA	NA	NA	NA	NA	NA	696	7308	A	6	20190207-PE1_WT-A6-5-0.0952-20	5421	1887	615.54	1271.46	3.713e-4	0.1462813	0.6182036
PE1_WT	A6	5	0.0952	20	20190207	lin	NA	NA	NA	NA	NA	NA	700	7254	A	6	20190207-PE1_WT-A6-5-0.0952-20	5399	1855	615.54	1239.46	3.713e-4	0.1462813	0.606322
PE1_WT	A6	5	0.0952	20	20190207	lin	NA	NA	NA	NA	NA	NA	704	7225	A	6	20190207-PE1_WT-A6-5-0.0952-20	5420.5	1804.5	615.54	1188.96	3.713e-4	0.1462813	0.5873857
PE1_WT	A6	5	0.0952	20	20190207	lin	NA	NA	NA	NA	NA	NA	708	7255	A	6	20190207-PE1_WT-A6-5-0.0952-20	5416.5	1838.5	615.54	1222.96	3.713e-4	0.1462813	0.6000099000000001
PE1_WT	A6	5	0.0952	20	20190207	lin	NA	NA	NA	NA	NA	NA	712	7244	A	6	20190207-PE1_WT-A6-5-0.0952-20	5421	1823	615.54	1207.46	3.713e-4	0.1462813	0.5944404000000001
PE1_WT	A6	5	0.0952	20	20190207	lin	NA	NA	NA	NA	NA	NA	716	7286	A	6	20190207-PE1_WT-A6-5-0.0952-20	5392	1894	615.54	1278.46	3.713e-4	0.1462813	0.6208027
PE1_WT	A6	5	0.0952	20	20190207	lin	NA	NA	NA	NA	NA	NA	720	7327	A	6	20190207-PE1_WT-A6-5-0.0952-20	5432	1895	615.54	1279.46	3.713e-4	0.1462813	0.6211740000000001
PE1_WT	A6	5	0.0952	20	20190207	lin	NA	NA	NA	NA	NA	NA	724	7279	A	6	20190207-PE1_WT-A6-5-0.0952-20	5387.5	1891.5	615.54	1275.96	3.713e-4	0.1462813	0.6196888
PE1_WT	A6	5	0.0952	20	20190207	lin	NA	NA	NA	NA	NA	NA	728	7315	A	6	20190207-PE1_WT-A6-5-0.0952-20	5463	1852	615.54	1236.46	3.713e-4	0.1462813	0.6052081
PE1_WT	A6	5	0.0952	20	20190207	lin	NA	NA	NA	NA	NA	NA	732	7352	A	6	20190207-PE1_WT-A6-5-0.0952-20	5431.5	1920.5	615.54	1304.96	3.713e-4	0.1462813	0.6304565
PE1_WT	A6	5	0.0952	20	20190207	lin	NA	NA	NA	NA	NA	NA	736	7272	A	6	20190207-PE1_WT-A6-5-0.0952-20	5419.5	1852.5	615.54	1236.96	3.713e-4	0.1462813	0.6052081
PE1_WT	A6	5	0.0952	20	20190207	lin	NA	NA	NA	NA	NA	NA	740	7325	A	6	20190207-PE1_WT-A6-5-0.0952-20	5411	1914	615.54	1298.46	3.713e-4	0.1462813	0.6282287
PE1_WT	A6	5	0.0952	20	20190207	lin	NA	NA	NA	NA	NA	NA	744	7404	A	6	20190207-PE1_WT-A6-5-0.0952-20	5410.5	1993.5	615.54	1377.96	3.713e-4	0.1462813	0.6575614000000001
PE1_WT	A6	5	0.0952	20	20190207	lin	NA	NA	NA	NA	NA	NA	748	7428	A	6	20190207-PE1_WT-A6-5-0.0952-20	5412	2016	615.54	1400.46	3.713e-4	0.1462813	0.6661013
PE1_WT	A6	5	0.0952	20	20190207	lin	NA	NA	NA	NA	NA	NA	752	7321	A	6	20190207-PE1_WT-A6-5-0.0952-20	5384.5	1936.5	615.54	1320.96	3.713e-4	0.1462813	0.6363973
PE1_WT	A6	5	0.0952	20	20190207	lin	NA	NA	NA	NA	NA	NA	756	7409	A	6	20190207-PE1_WT-A6-5-0.0952-20	5411.5	1997.5	615.54	1381.96	3.713e-4	0.1462813	0.6590466000000001
PE1_WT	A6	5	0.0952	20	20190207	lin	NA	NA	NA	NA	NA	NA	760	7328	A	6	20190207-PE1_WT-A6-5-0.0952-20	5437	1891	615.54	1275.46	3.713e-4	0.1462813	0.6196888
PE1_WT	A6	5	0.0952	20	20190207	lin	NA	NA	NA	NA	NA	NA	764	7404	A	6	20190207-PE1_WT-A6-5-0.0952-20	5407.5	1996.5	615.54	1380.96	3.713e-4	0.1462813	0.6586753000000001
PE1_WT	A6	5	0.0952	20	20190207	lin	NA	NA	NA	NA	NA	NA	768	7342	A	6	20190207-PE1_WT-A6-5-0.0952-20	5422	1920	615.54	1304.46	3.713e-4	0.1462813	0.6304565
PE1_WT	A6	5	0.0952	20	20190207	lin	NA	NA	NA	NA	NA	NA	772	7375	A	6	20190207-PE1_WT-A6-5-0.0952-20	5412.5	1962.5	615.54	1346.96	3.713e-4	0.1462813	0.6460511
PE1_WT	A6	5	0.0952	20	20190207	lin	NA	NA	NA	NA	NA	NA	776	7375	A	6	20190207-PE1_WT-A6-5-0.0952-20	5377.5	1997.5	615.54	1381.96	3.713e-4	0.1462813	0.6590466000000001
PE1_WT	A6	5	0.0952	20	20190207	lin	NA	NA	NA	NA	NA	NA	780	7323	A	6	20190207-PE1_WT-A6-5-0.0952-20	5399.5	1923.5	615.54	1307.96	3.713e-4	0.1462813	0.6315704
PE1_WT	A6	5	0.0952	20	20190207	lin	NA	NA	NA	NA	NA	NA	784	7424	A	6	20190207-PE1_WT-A6-5-0.0952-20	5404.5	2019.5	615.54	1403.96	3.713e-4	0.1462813	0.6672152
PE1_WT	A6	5	0.0952	20	20190207	lin	NA	NA	NA	NA	NA	NA	788	7392	A	6	20190207-PE1_WT-A6-5-0.0952-20	5415	1977	615.54	1361.46	3.713e-4	0.1462813	0.6516206
PE1_WT	A6	5	0.0952	20	20190207	lin	NA	NA	NA	NA	NA	NA	792	7358	A	6	20190207-PE1_WT-A6-5-0.0952-20	5419.5	1938.5	615.54	1322.96	3.713e-4	0.1462813	0.6371399
PE1_WT	A6	5	0.0952	20	20190207	lin	NA	NA	NA	NA	NA	NA	796	7395	A	6	20190207-PE1_WT-A6-5-0.0952-20	5438	1957	615.54	1341.46	3.713e-4	0.1462813	0.6441946000000001
PE1_WT	A6	5	0.0952	20	20190207	lin	NA	NA	NA	NA	NA	NA	800	7419	A	6	20190207-PE1_WT-A6-5-0.0952-20	5414.5	2004.5	615.54	1388.96	3.713e-4	0.1462813	0.6616457
PE1_WT	A6	5	0.0952	20	20190207	lin	NA	NA	NA	NA	NA	NA	804	7437	A	6	20190207-PE1_WT-A6-5-0.0952-20	5392	2045	615.54	1429.46	3.713e-4	0.1462813	0.6768689999999999
PE1_WT	A6	5	0.0952	20	20190207	lin	NA	NA	NA	NA	NA	NA	808	7426	A	6	20190207-PE1_WT-A6-5-0.0952-20	5399	2027	615.54	1411.46	3.713e-4	0.1462813	0.6701855999999999
PE1_WT	A6	5	0.0952	20	20190207	lin	NA	NA	NA	NA	NA	NA	812	7412	A	6	20190207-PE1_WT-A6-5-0.0952-20	5414.5	1997.5	615.54	1381.96	3.713e-4	0.1462813	0.6590466000000001
PE1_WT	A6	5	0.0952	20	20190207	lin	NA	NA	NA	NA	NA	NA	816	7427	A	6	20190207-PE1_WT-A6-5-0.0952-20	5385	2042	615.54	1426.46	3.713e-4	0.1462813	0.6757550999999999
PE1_WT	A6	5	0.0952	20	20190207	lin	NA	NA	NA	NA	NA	NA	820	7401	A	6	20190207-PE1_WT-A6-5-0.0952-20	5418.5	1982.5	615.54	1366.96	3.713e-4	0.1462813	0.6534771000000001
PE1_WT	A6	5	0.0952	20	20190207	lin	NA	NA	NA	NA	NA	NA	824	7412	A	6	20190207-PE1_WT-A6-5-0.0952-20	5382.5	2029.5	615.54	1413.96	3.713e-4	0.1462813	0.6709282000000001
PE1_WT	A6	5	0.0952	20	20190207	lin	NA	NA	NA	NA	NA	NA	828	7372	A	6	20190207-PE1_WT-A6-5-0.0952-20	5373.5	1998.5	615.54	1382.96	3.713e-4	0.1462813	0.6594179
PE1_WT	A6	5	0.0952	20	20190207	lin	NA	NA	NA	NA	NA	NA	832	7418	A	6	20190207-PE1_WT-A6-5-0.0952-20	5413.5	2004.5	615.54	1388.96	3.713e-4	0.1462813	0.6616457
PE1_WT	A6	5	0.0952	20	20190207	lin	NA	NA	NA	NA	NA	NA	836	7495	A	6	20190207-PE1_WT-A6-5-0.0952-20	5425.5	2069.5	615.54	1453.96	3.713e-4	0.1462813	0.6857802
PE1_WT	A6	5	0.0952	20	20190207	lin	NA	NA	NA	NA	NA	NA	840	7405	A	6	20190207-PE1_WT-A6-5-0.0952-20	5399.5	2005.5	615.54	1389.96	3.713e-4	0.1462813	0.6620170000000001
PE1_WT	A6	5	0.0952	20	20190207	lin	NA	NA	NA	NA	NA	NA	844	7455	A	6	20190207-PE1_WT-A6-5-0.0952-20	5400.5	2054.5	615.54	1438.96	3.713e-4	0.1462813	0.6802107
PE1_WT	A6	5	0.0952	20	20190207	lin	NA	NA	NA	NA	NA	NA	848	7510	A	6	20190207-PE1_WT-A6-5-0.0952-20	5399	2111	615.54	1495.46	3.713e-4	0.1462813	0.7013748
PE1_WT	A6	5	0.0952	20	20190207	lin	NA	NA	NA	NA	NA	NA	852	7461	A	6	20190207-PE1_WT-A6-5-0.0952-20	5401.5	2059.5	615.54	1443.96	3.713e-4	0.1462813	0.6820672000000001
PE1_WT	A6	5	0.0952	20	20190207	lin	NA	NA	NA	NA	NA	NA	856	7400	A	6	20190207-PE1_WT-A6-5-0.0952-20	5410.5	1989.5	615.54	1373.96	3.713e-4	0.1462813	0.6560762
PE1_WT	A6	5	0.0952	20	20190207	lin	NA	NA	NA	NA	NA	NA	860	7460	A	6	20190207-PE1_WT-A6-5-0.0952-20	5372	2088	615.54	1472.46	3.713e-4	0.1462813	0.6928349
PE1_WT	A6	5	0.0952	20	20190207	lin	NA	NA	NA	NA	NA	NA	864	7499	A	6	20190207-PE1_WT-A6-5-0.0952-20	5393.5	2105.5	615.54	1489.96	3.713e-4	0.1462813	0.699147
PE1_WT	A6	5	0.0952	20	20190207	lin	NA	NA	NA	NA	NA	NA	868	7521	A	6	20190207-PE1_WT-A6-5-0.0952-20	5407	2114	615.54	1498.46	3.713e-4	0.1462813	0.7024887
PE1_WT	A6	5	0.0952	20	20190207	lin	NA	NA	NA	NA	NA	NA	872	7487	A	6	20190207-PE1_WT-A6-5-0.0952-20	5406	2081	615.54	1465.46	3.713e-4	0.1462813	0.6902358
PE1_WT	A6	5	0.0952	20	20190207	lin	NA	NA	NA	NA	NA	NA	876	7477	A	6	20190207-PE1_WT-A6-5-0.0952-20	5386	2091	615.54	1475.46	3.713e-4	0.1462813	0.6939488
PE1_WT	A6	5	0.0952	20	20190207	lin	NA	NA	NA	NA	NA	NA	880	7530	A	6	20190207-PE1_WT-A6-5-0.0952-20	5396.5	2133.5	615.54	1517.96	3.713e-4	0.1462813	0.7095434
PE1_WT	A6	5	0.0952	20	20190207	lin	NA	NA	NA	NA	NA	NA	884	7555	A	6	20190207-PE1_WT-A6-5-0.0952-20	5403.5	2151.5	615.54	1535.96	3.713e-4	0.1462813	0.7162268
PE1_WT	A6	5	0.0952	20	20190207	lin	NA	NA	NA	NA	NA	NA	888	7477	A	6	20190207-PE1_WT-A6-5-0.0952-20	5376.5	2100.5	615.54	1484.96	3.713e-4	0.1462813	0.6972905
PE1_WT	A6	5	0.0952	20	20190207	lin	NA	NA	NA	NA	NA	NA	892	7511	A	6	20190207-PE1_WT-A6-5-0.0952-20	5369.5	2141.5	615.54	1525.96	3.713e-4	0.1462813	0.7125138
PE1_WT	A6	5	0.0952	20	20190207	lin	NA	NA	NA	NA	NA	NA	896	7418	A	6	20190207-PE1_WT-A6-5-0.0952-20	5401.5	2016.5	615.54	1400.96	3.713e-4	0.1462813	0.6661013
PE1_WT	A6	5	0.0952	20	20190207	lin	NA	NA	NA	NA	NA	NA	900	7485	A	6	20190207-PE1_WT-A6-5-0.0952-20	5417	2068	615.54	1452.46	3.713e-4	0.1462813	0.6854089000000001
PE1_WT	A6	5	0.0952	20	20190207	lin	NA	NA	NA	NA	NA	NA	904	7554	A	6	20190207-PE1_WT-A6-5-0.0952-20	5396.5	2157.5	615.54	1541.96	3.713e-4	0.1462813	0.7184546
PE1_WT	A6	5	0.0952	20	20190207	lin	NA	NA	NA	NA	NA	NA	908	7536	A	6	20190207-PE1_WT-A6-5-0.0952-20	5394.5	2141.5	615.54	1525.96	3.713e-4	0.1462813	0.7125138
PE1_WT	A6	5	0.0952	20	20190207	lin	NA	NA	NA	NA	NA	NA	912	7561	A	6	20190207-PE1_WT-A6-5-0.0952-20	5400	2161	615.54	1545.46	3.713e-4	0.1462813	0.7199398000000001
PE1_WT	A6	5	0.0952	20	20190207	lin	NA	NA	NA	NA	NA	NA	916	7567	A	6	20190207-PE1_WT-A6-5-0.0952-20	5388.5	2178.5	615.54	1562.96	3.713e-4	0.1462813	0.7262519000000001
PE1_WT	A6	5	0.0952	20	20190207	lin	NA	NA	NA	NA	NA	NA	920	7535	A	6	20190207-PE1_WT-A6-5-0.0952-20	5441	2094	615.54	1478.46	3.713e-4	0.1462813	0.6950627
PE1_WT	A6	5	0.0952	20	20190207	lin	NA	NA	NA	NA	NA	NA	924	7502	A	6	20190207-PE1_WT-A6-5-0.0952-20	5395	2107	615.54	1491.46	3.713e-4	0.1462813	0.6998896000000001
PE1_WT	A6	5	0.0952	20	20190207	lin	NA	NA	NA	NA	NA	NA	928	7636	A	6	20190207-PE1_WT-A6-5-0.0952-20	5389.5	2246.5	615.54	1630.96	3.713e-4	0.1462813	0.7515003
PE1_WT	A6	5	0.0952	20	20190207	lin	NA	NA	NA	NA	NA	NA	932	7529	A	6	20190207-PE1_WT-A6-5-0.0952-20	5411.5	2117.5	615.54	1501.96	3.713e-4	0.1462813	0.7036026
PE1_WT	A6	5	0.0952	20	20190207	lin	NA	NA	NA	NA	NA	NA	936	7552	A	6	20190207-PE1_WT-A6-5-0.0952-20	5413	2139	615.54	1523.46	3.713e-4	0.1462813	0.7117712
PE1_WT	A6	5	0.0952	20	20190207	lin	NA	NA	NA	NA	NA	NA	940	7566	A	6	20190207-PE1_WT-A6-5-0.0952-20	5406.5	2159.5	615.54	1543.96	3.713e-4	0.1462813	0.7191972
PE1_WT	A6	5	0.0952	20	20190207	lin	NA	NA	NA	NA	NA	NA	944	7599	A	6	20190207-PE1_WT-A6-5-0.0952-20	5402	2197	615.54	1581.46	3.713e-4	0.1462813	0.7333066000000001
PE1_WT	A6	5	0.0952	20	20190207	lin	NA	NA	NA	NA	NA	NA	948	7537	A	6	20190207-PE1_WT-A6-5-0.0952-20	5398.5	2138.5	615.54	1522.96	3.713e-4	0.1462813	0.7113999
PE1_WT	A6	5	0.0952	20	20190207	lin	NA	NA	NA	NA	NA	NA	952	7573	A	6	20190207-PE1_WT-A6-5-0.0952-20	5407.5	2165.5	615.54	1549.96	3.713e-4	0.1462813	0.721425
PE1_WT	A6	5	0.0952	20	20190207	lin	NA	NA	NA	NA	NA	NA	956	7626	A	6	20190207-PE1_WT-A6-5-0.0952-20	5385.5	2240.5	615.54	1624.96	3.713e-4	0.1462813	0.7492725
PE1_WT	A6	5	0.0952	20	20190207	lin	NA	NA	NA	NA	NA	NA	960	7616	A	6	20190207-PE1_WT-A6-5-0.0952-20	5362.5	2253.5	615.54	1637.96	3.713e-4	0.1462813	0.7540994000000001
PE1_WT	A6	5	0.0952	20	20190207	lin	NA	NA	NA	NA	NA	NA	964	7586	A	6	20190207-PE1_WT-A6-5-0.0952-20	5381.5	2204.5	615.54	1588.96	3.713e-4	0.1462813	0.7359057
PE1_WT	A6	5	0.0952	20	20190207	lin	NA	NA	NA	NA	NA	NA	968	7574	A	6	20190207-PE1_WT-A6-5-0.0952-20	5368.5	2205.5	615.54	1589.96	3.713e-4	0.1462813	0.7362770000000001
PE1_WT	A6	5	0.0952	20	20190207	lin	NA	NA	NA	NA	NA	NA	972	7604	A	6	20190207-PE1_WT-A6-5-0.0952-20	5372.5	2231.5	615.54	1615.96	3.713e-4	0.1462813	0.7459308
PE1_WT	A6	5	0.0952	20	20190207	lin	NA	NA	NA	NA	NA	NA	976	7648	A	6	20190207-PE1_WT-A6-5-0.0952-20	5389.5	2258.5	615.54	1642.96	3.713e-4	0.1462813	0.7559559
PE1_WT	A6	5	0.0952	20	20190207	lin	NA	NA	NA	NA	NA	NA	980	7638	A	6	20190207-PE1_WT-A6-5-0.0952-20	5387	2251	615.54	1635.46	3.713e-4	0.1462813	0.7533567999999999
PE1_WT	A6	5	0.0952	20	20190207	lin	NA	NA	NA	NA	NA	NA	984	7635	A	6	20190207-PE1_WT-A6-5-0.0952-20	5394.5	2240.5	615.54	1624.96	3.713e-4	0.1462813	0.7492725
PE1_WT	A6	5	0.0952	20	20190207	lin	NA	NA	NA	NA	NA	NA	988	7649	A	6	20190207-PE1_WT-A6-5-0.0952-20	5417	2232	615.54	1616.46	3.713e-4	0.1462813	0.7463021000000001
PE1_WT	A6	5	0.0952	20	20190207	lin	NA	NA	NA	NA	NA	NA	992	7605	A	6	20190207-PE1_WT-A6-5-0.0952-20	5346.5	2258.5	615.54	1642.96	3.713e-4	0.1462813	0.7559559
PE1_WT	A6	5	0.0952	20	20190207	lin	NA	NA	NA	NA	NA	NA	996	7644	A	6	20190207-PE1_WT-A6-5-0.0952-20	5400	2244	615.54	1628.46	3.713e-4	0.1462813	0.7507577000000001
PE1_WT	A6	5	0.0952	20	20190207	lin	NA	NA	NA	NA	NA	NA	1e3	7688	A	6	20190207-PE1_WT-A6-5-0.0952-20	5356.5	2331.5	615.54	1715.96	3.713e-4	0.1462813	0.7830608000000001
PE1_WT	A6	5	0.0952	20	20190207	lin	NA	NA	NA	NA	NA	NA	1004	7687	A	6	20190207-PE1_WT-A6-5-0.0952-20	5382	2305	615.54	1689.46	3.713e-4	0.1462813	0.773407
PE1_WT	A6	5	0.0952	20	20190207	lin	NA	NA	NA	NA	NA	NA	1008	7697	A	6	20190207-PE1_WT-A6-5-0.0952-20	5366.5	2330.5	615.54	1714.96	3.713e-4	0.1462813	0.7826895
PE1_WT	A6	5	0.0952	20	20190207	lin	NA	NA	NA	NA	NA	NA	1012	7706	A	6	20190207-PE1_WT-A6-5-0.0952-20	5371	2335	615.54	1719.46	3.713e-4	0.1462813	0.784546
PE1_WT	A6	5	0.0952	20	20190207	lin	NA	NA	NA	NA	NA	NA	1016	7692	A	6	20190207-PE1_WT-A6-5-0.0952-20	5426	2266	615.54	1650.46	3.713e-4	0.1462813	0.7589262999999999
PE1_WT	A6	5	0.0952	20	20190207	lin	NA	NA	NA	NA	NA	NA	1020	7675	A	6	20190207-PE1_WT-A6-5-0.0952-20	5387	2288	615.54	1672.46	3.713e-4	0.1462813	0.7670949
PE1_WT	A6	5	0.0952	20	20190207	lin	NA	NA	NA	NA	NA	NA	1024	7622	A	6	20190207-PE1_WT-A6-5-0.0952-20	5373.5	2248.5	615.54	1632.96	3.713e-4	0.1462813	0.7522428999999999
PE1_WT	A6	5	0.0952	20	20190207	lin	NA	NA	NA	NA	NA	NA	1028	7714	A	6	20190207-PE1_WT-A6-5-0.0952-20	5371	2343	615.54	1727.46	3.713e-4	0.1462813	0.7875164000000001
PE1_WT	A6	5	0.0952	20	20190207	lin	NA	NA	NA	NA	NA	NA	1032	7768	A	6	20190207-PE1_WT-A6-5-0.0952-20	5355	2413	615.54	1797.46	3.713e-4	0.1462813	0.8135074
PE1_WT	A6	5	0.0952	20	20190207	lin	NA	NA	NA	NA	NA	NA	1036	7740	A	6	20190207-PE1_WT-A6-5-0.0952-20	5409	2331	615.54	1715.46	3.713e-4	0.1462813	0.7830608000000001
PE1_WT	A6	5	0.0952	20	20190207	lin	NA	NA	NA	NA	NA	NA	1040	7745	A	6	20190207-PE1_WT-A6-5-0.0952-20	5377	2368	615.54	1752.46	3.713e-4	0.1462813	0.7967989
PE1_WT	A6	5	0.0952	20	20190207	lin	NA	NA	NA	NA	NA	NA	1044	7714	A	6	20190207-PE1_WT-A6-5-0.0952-20	5399.5	2314.5	615.54	1698.96	3.713e-4	0.1462813	0.7767487
PE1_WT	A6	5	0.0952	20	20190207	lin	NA	NA	NA	NA	NA	NA	1048	7736	A	6	20190207-PE1_WT-A6-5-0.0952-20	5412.5	2323.5	615.54	1707.96	3.713e-4	0.1462813	0.7800904
PE1_WT	A6	5	0.0952	20	20190207	lin	NA	NA	NA	NA	NA	NA	1052	7696	A	6	20190207-PE1_WT-A6-5-0.0952-20	5386.5	2309.5	615.54	1693.96	3.713e-4	0.1462813	0.7748922
PE1_WT	A6	5	0.0952	20	20190207	lin	NA	NA	NA	NA	NA	NA	1056	7774	A	6	20190207-PE1_WT-A6-5-0.0952-20	5404.5	2369.5	615.54	1753.96	3.713e-4	0.1462813	0.7971702
PE1_WT	A6	5	0.0952	20	20190207	lin	NA	NA	NA	NA	NA	NA	1060	7745	A	6	20190207-PE1_WT-A6-5-0.0952-20	5405	2340	615.54	1724.46	3.713e-4	0.1462813	0.7864025000000001
PE1_WT	A6	5	0.0952	20	20190207	lin	NA	NA	NA	NA	NA	NA	1064	7747	A	6	20190207-PE1_WT-A6-5-0.0952-20	5352.5	2394.5	615.54	1778.96	3.713e-4	0.1462813	0.8064527000000001
PE1_WT	A6	5	0.0952	20	20190207	lin	NA	NA	NA	NA	NA	NA	1068	7774	A	6	20190207-PE1_WT-A6-5-0.0952-20	5358	2416	615.54	1800.46	3.713e-4	0.1462813	0.8146213
PE1_WT	A6	5	0.0952	20	20190207	lin	NA	NA	NA	NA	NA	NA	1072	7812	A	6	20190207-PE1_WT-A6-5-0.0952-20	5390.5	2421.5	615.54	1805.96	3.713e-4	0.1462813	0.8164778000000001
PE1_WT	A6	5	0.0952	20	20190207	lin	NA	NA	NA	NA	NA	NA	1076	7767	A	6	20190207-PE1_WT-A6-5-0.0952-20	5366	2401	615.54	1785.46	3.713e-4	0.1462813	0.8090518
PE1_WT	A6	5	0.0952	20	20190207	lin	NA	NA	NA	NA	NA	NA	1080	7749	A	6	20190207-PE1_WT-A6-5-0.0952-20	5392.5	2356.5	615.54	1740.96	3.713e-4	0.1462813	0.7923433
PE1_WT	A6	5	0.0952	20	20190207	lin	NA	NA	NA	NA	NA	NA	1084	7796	A	6	20190207-PE1_WT-A6-5-0.0952-20	5383.5	2412.5	615.54	1796.96	3.713e-4	0.1462813	0.8131361000000001
PE1_WT	A6	5	0.0952	20	20190207	lin	NA	NA	NA	NA	NA	NA	1088	7790	A	6	20190207-PE1_WT-A6-5-0.0952-20	5396	2394	615.54	1778.46	3.713e-4	0.1462813	0.8064527000000001
PE1_WT	A6	5	0.0952	20	20190207	lin	NA	NA	NA	NA	NA	NA	1092	7839	A	6	20190207-PE1_WT-A6-5-0.0952-20	5387	2452	615.54	1836.46	3.713e-4	0.1462813	0.8279881
PE1_WT	A6	5	0.0952	20	20190207	lin	NA	NA	NA	NA	NA	NA	1096	7752	A	6	20190207-PE1_WT-A6-5-0.0952-20	5393.5	2358.5	615.54	1742.96	3.713e-4	0.1462813	0.7930859000000001
PE1_WT	A6	5	0.0952	20	20190207	lin	NA	NA	NA	NA	NA	NA	1100	7770	A	6	20190207-PE1_WT-A6-5-0.0952-20	5385	2385	615.54	1769.46	3.713e-4	0.1462813	0.8031110000000001
PE1_WT	A6	5	0.0952	20	20190207	lin	NA	NA	NA	NA	NA	NA	1104	7785	A	6	20190207-PE1_WT-A6-5-0.0952-20	5396	2389	615.54	1773.46	3.713e-4	0.1462813	0.8045962
PE1_WT	A6	5	0.0952	20	20190207	lin	NA	NA	NA	NA	NA	NA	1108	7831	A	6	20190207-PE1_WT-A6-5-0.0952-20	5417.5	2413.5	615.54	1797.96	3.713e-4	0.1462813	0.8135074
PE1_WT	A6	5	0.0952	20	20190207	lin	NA	NA	NA	NA	NA	NA	1112	7769	A	6	20190207-PE1_WT-A6-5-0.0952-20	5396	2373	615.54	1757.46	3.713e-4	0.1462813	0.7986554000000001
PE1_WT	A6	5	0.0952	20	20190207	lin	NA	NA	NA	NA	NA	NA	1116	7879	A	6	20190207-PE1_WT-A6-5-0.0952-20	5379	2500	615.54	1884.46	3.713e-4	0.1462813	0.8458105
PE1_WT	A6	5	0.0952	20	20190207	lin	NA	NA	NA	NA	NA	NA	1120	7880	A	6	20190207-PE1_WT-A6-5-0.0952-20	5409	2471	615.54	1855.46	3.713e-4	0.1462813	0.8350428000000001
PE1_WT	A6	5	0.0952	20	20190207	lin	NA	NA	NA	NA	NA	NA	1124	7805	A	6	20190207-PE1_WT-A6-5-0.0952-20	5388	2417	615.54	1801.46	3.713e-4	0.1462813	0.8149926000000001
PE1_WT	A6	5	0.0952	20	20190207	lin	NA	NA	NA	NA	NA	NA	1128	7921	A	6	20190207-PE1_WT-A6-5-0.0952-20	5333.5	2587.5	615.54	1971.96	3.713e-4	0.1462813	0.8781136
PE1_WT	A6	5	0.0952	20	20190207	lin	NA	NA	NA	NA	NA	NA	1132	7825	A	6	20190207-PE1_WT-A6-5-0.0952-20	5372.5	2452.5	615.54	1836.96	3.713e-4	0.1462813	0.8279881
PE1_WT	A6	5	0.0952	20	20190207	lin	NA	NA	NA	NA	NA	NA	1136	7839	A	6	20190207-PE1_WT-A6-5-0.0952-20	5374	2465	615.54	1849.46	3.713e-4	0.1462813	0.8328150000000001
PE1_WT	A6	5	0.0952	20	20190207	lin	NA	NA	NA	NA	NA	NA	1140	7862	A	6	20190207-PE1_WT-A6-5-0.0952-20	5429	2433	615.54	1817.46	3.713e-4	0.1462813	0.8209334000000001
